,ID,Título,Descrição,Categoria
534,190522,os desafios das eleições deepfake  do entretenimento à arma política,as eleições de 2022 devem colocar à prova a capacidade do eleitor de desconfiar até mesmo de imagens e áudios é que com técnicas de inteligência artificial hoje é possível modificar rostos e manipular lábios para forjar falas em imagens é a deepfake instrumento que já tem sido usado como arma política desde as últimas eleições municipais no terceiro episódio da série 34os desafios das eleições34 a unbtv mostra como essa ferramenta pode ser a base para a produção de materiais nas campanhas de desinformação além disso nossa equipe entrevistou especialistas para explicar a forma de combater esse tipo de manipulação que se tornou um desafio até para peritos experientes na universidade de brasília um projeto foi desenvolvido pela faculdade de tecnologia para ajudar a detectar as deepfakes saiba tudo na reportagem especial,séries especiais
535,190521,os desafios das eleições campanha política em tempo de redes sociais,se no período de redemocratização com a eleição de 1989 os debates na televisão foram decisivos hoje é impensável fazer uma campanha apenas nos meios tradicionais como rádio e tv as redes sociais transformaram a campanha de candidatos em busca de votos no segundo episódio da série 34os desafios das eleições34 a unbtv aborda as plataformas onde a campanha política ocorre em 2022 as mudanças eleitorais impostas pela tecnologia nos últimos 20 anos e as campanhas de desinformação nas redes sociais,séries especiais
536,190520,os desafios das eleições do voto em papel à urna eletrônica,nesta terçafeira 16 de agosto começou oficialmente a campanha eleitoral em 2022 a unbtv aproveita a data para dar a largada a uma série de reportagens que pretendem auxiliar o eleitor no processo de participação política consciente e beminformada a cada semana a série 34os desafios das eleições34 vai trazer especialistas e personagens que fazem parte da história do processo de informatização eleitoral no país contar como as redes sociais impactaram as campanhas e candidaturas nos últimos vinte anos e alertar o cidadão sobre a necessidade de combater a desinformação além disso nossa equipe também preparou um episódio especial para tratar especificamente da diversidade de gênero na política brasileira com enfoque na participação feminina em disputas a cargos majoritários faltam 45 dias para o primeiro turno é hora de buscar informação pertinente verídica e confiável para votar bem neste ano e ajudar na consolidação da democracia brasileira o primeiro episódio da série intitulado 34do voto em papel à urna eletrônica34 já está no ar ,séries especiais
537,190501,unb 60 anos da expansão aos desafios rumo ao futuro 3,chega ao fim a série comemorativa dos 60 anos da universidade de brasília neste terceiro e último episódio a unbtv conta como se deu a expansão para os campi de planaltina ceilândia e gama motivada pelo objetivo de contribuir com o desenvolvimento socioeconômico das regiões administrativas em contraste com esse movimento de expansão o vídeo aborda as restrições orçamentárias dos últimos anos que têm levado a comunidade universitária às ruas para defender a continuidade do ensino da pesquisa e da extensão por fim a unbtv mostra como a pandemia da covid19 alterou totalmente o cotidiano da universidade mas reafirmou que a unb segue atuante como sempre necessária como nunca ,unbtv
538,190496,unb 60 anos da redemocratização à criação de um ambiente inspirador 2,a década de 1980 foi marcada pela redemocratização no brasil e também na unb por aqui o desafio era enorme libertar a universidade do conservadorismo que marcou o período da ditadura militar e resgatar o espírito de vanguarda que inspirou a criação da unb no segundo episódio da série comemorativa dos 60 anos da unb a unbtv conta como se deu a redemocratização na unb e a construção de um ambiente propício para o surgimento de iniciativas inspiradoras como o programa de avaliação seriada o pas e o sistema de cotas,unbtv
539,190495,unb 60 anos da idealização à interrupção de um sonho 1,há 60 anos a universidade de brasília era fundada com a missão ousada de ser laboratório de um novo ensino superior no brasil e agente da transformação socialpara celebrar a unbtv lança o primeiro episódio de uma série de três vídeos com fatos marcantes da história da nossa universidade o primeiro episódio conta como se deu a construção da unb da idealização à interrupção de um sonho com a ditadura militar o segundo vídeo aborda o período de redemocratização e a construção nas últimas três décadas de um ambiente propício para o surgimento de iniciativas inspiradoras como o programa de avaliação seriada pas e o sistema de cotas já o terceiro e último episódio narra a expansão da unb em contraste com as restrições orçamentárias dos últimos anos além de abordar a pandemia da covid19 que mudou totalmente o cotidiano da universidade mas reafirmou que ela segue 34atuante como sempre necessária como nunca34 ,unbtv
540,190489,série arquitetura 4 faculdade de educação 19611962,,séries especiais
541,190488,série arquitetura 3 centro olímpico,,séries especiais
542,190487,série arquitetura 2 oca 19601962,,séries especiais
543,190486,série arquitetura 1 instituto central de ciências  icc 19631971,,séries especiais
544,190484,unb 60 anos em 60 segundos maria do socorro mendes,unb 60 anos em 60 segundos  maria do socorro mendes,unbtv
545,190483,unb 60 anos em 60 segundos lucio rennó,unb 60 anos em 60 segundos  lucio rennó,unbtv
546,190482,retrospectiva unb 60 anos,o ano de 2022 foi de muitas celebrações a universidade de brasília completou 60 anos mesmo ano em que o brasil comemorou o bicentenário da independência o centenário da semana de arte moderna e de darcy ribeiro idealizador do projeto da unb e seu primeiro reitor para comemorar esses 60 anos de história a unb planejou atividades e ações para o ano todo o ponto de partida foi em 15 de dezembro de 2021 com o lançamento da campanha “unb 60 anos atuante como sempre necessaria como nunca” a data foi escolhida por ser a mesma em que foi assinado o decreto de criação da universidade de brasília em 1961 como parte das comemorações a universidade lançou editais para contemplar projetos de pesquisa oficinas seminários e eventos que contassem a história da instituição pelo olhar de cada instituto e faculdade além de apresentações artísticas mostras de cinema lançamentos de livros concursos e muitos eventos pudemos relembrar a trajetória de luta e pioneirismo da unb celebrar o seu presente mas principalmente projetar o de futuro da unb e refletir o papel que a ciência a cultura e a educação deverão exercer no futuro do país e no fortalecimento da democracia brasileira ,unbtv
547,190479,unbtv entrevista livro aborda psicologia e sexualidade nas escolas,confira entrevista com o professor do instituto de psicologia da universidade de brasília ipunb fauston negreiros que está lançando o livro 34psicologia escolar e educacional amp população lgbtqia4334 ,entrevista
548,190478,unbtv ciência o futuro da raposinha,a raposa do campo também conhecida por raposinha é um canídeo do cerrado brasileiro isso significa que a espécie não é encontrada em nenhum outro bioma do mundo uma pesquisa da unb fez previsões para a espécie num período de 50 anos embora a raposinha não esteja na lista de animais ameaçados de extinção o futuro é preocupante ,pesquisa e ciência
549,190477,unbtv ciência déficit hídrico pode melhorar produção de cafés especiais,a produção de café arábica espécie originária da etiópia reconhecida pela qualidade dos grãos depende de alguns fatores como altitude e água a cafeicultura irrigada no brasil ocupa mais de 20 da área total de café no país sendo a maior parte localizada no cerrado no entanto fatores ambientais como a escassez de água têm preocupado o setor produtivo diante do cenário de mudanças climáticas uma pesquisa de mestrado do programa de pósgraduação em agronomia da unb em parceria com a embrapa realizou experimentos para avaliar o efeito do déficit hídrico controlado na qualidade dos grãos e orientar uma produção com economia de água os resultados da pesquisa corroboram estudos anteriores que apontaram que a técnica do estresse hídrico controlado em cafeeiros irrigados uniformiza a floração e pode aumentar a produção de grãos especiais que possuem melhor preço no mercado ,pesquisa e ciência
550,190475,uso de tela por crianças com idade préescolar associações longitudinais com desfechos físicos cognitivos e psicossociais palestra em inglês,palestra para a comunidade da unb a ser ministrada pela professora caroline fitzpatrick université de sherbrooke canadá a palestra será ministrada em inglês ,unbtv
